"product_snumber","product_name","manufacturing_date","unit_manufactur","product_id","sno","flavour","date_of_manufacturing","unit_price","product_id-2"
300,"takatak","1752193019135",4869,"10000000300",592,"sour cream onion","1760711177000",41,"10000000300"
300,"takatak","1752193019135",4869,"10000000300",593,"sour cream onion","1762377281000",10,"10000000300"
300,"takatak","1752193019135",4869,"10000000300",594,"tamato tangy","1759447397000",15,"10000000300"
300,"takatak","1752193019135",4869,"10000000300",595,"spicy chilli","1762612650000",23,"10000000300"
300,"takatak","1752193019135",4869,"10000000300",596,"spicy chilli","1757809397000",16,"10000000300"
300,"takatak","1752193019135",4869,"10000000300",597,"tamato tangy","1755909738000",26,"10000000300"
300,"takatak","1752193019135",4869,"10000000300",598,"spicy chilli","1758216246000",47,"10000000300"
300,"takatak","1752193019135",4869,"10000000300",599,"sour cream onion","1758152256000",32,"10000000300"
400,"takatak","1755770957541",3093,"10000000400",600,"sour cream onion","1757267267000",35,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",601,"tamato tangy","1758515606000",23,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",602,"sour cream onion","1759856119000",42,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",603,"sour cream onion","1757408744000",22,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",604,"tamato tangy","1759550287000",34,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",605,"spicy chilli","1760314524000",28,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",606,"spicy chilli","1757543655000",38,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",607,"tamato tangy","1756716221000",11,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",608,"tamato tangy","1758950215000",46,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",609,"spicy chilli","1757373959000",39,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",610,"spicy chilli","1756861571000",16,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",611,"sour cream onion","1761789775000",47,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",612,"tamato tangy","1756791404000",44,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",613,"sour cream onion","1762430351000",24,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",614,"spicy chilli","1761264678000",29,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",615,"tamato tangy","1760103503000",18,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",616,"sour cream onion","1759488457000",16,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",617,"spicy chilli","1759932882000",14,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",618,"tamato tangy","1757258512000",26,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",619,"sour cream onion","1758161379000",48,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",620,"sour cream onion","1758976792000",46,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",621,"sour cream onion","1756216873000",13,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",622,"sour cream onion","1761372654000",16,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",623,"tamato tangy","1756880158000",24,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",624,"spicy chilli","1757266839000",23,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",625,"spicy chilli","1759485453000",27,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",626,"spicy chilli","1762622486000",43,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",627,"tamato tangy","1758948183000",13,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",628,"spicy chilli","1756682592000",23,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",629,"sour cream onion","1762388906000",23,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",630,"sour cream onion","1760124332000",19,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",631,"spicy chilli","1757416886000",12,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",632,"spicy chilli","1760971696000",34,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",633,"tamato tangy","1758206510000",45,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",634,"spicy chilli","1757514005000",44,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",635,"tamato tangy","1760253005000",28,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",636,"spicy chilli","1759171559000",23,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",637,"sour cream onion","1756810208000",40,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",638,"tamato tangy","1761696609000",14,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",639,"tamato tangy","1759526002000",43,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",640,"tamato tangy","1756033614000",18,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",641,"spicy chilli","1761323629000",39,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",642,"sour cream onion","1760048726000",41,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",643,"tamato tangy","1761627928000",40,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",644,"spicy chilli","1758161613000",38,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",645,"tamato tangy","1757765440000",48,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",646,"tamato tangy","1756909442000",35,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",647,"tamato tangy","1761880778000",43,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",648,"sour cream onion","1759739921000",50,"10000000400"
400,"takatak","1755770957541",3093,"10000000400",649,"sour cream onion","1756520995000",27,"10000000400"
600,"takatak","1740044055017",2572,"10000000600",650,"spicy chilli","1758116643000",47,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",651,"sour cream onion","1755641241000",44,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",652,"tamato tangy","1761923476000",48,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",653,"sour cream onion","1759963512000",34,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",654,"sour cream onion","1759625489000",40,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",655,"spicy chilli","1759163373000",11,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",656,"spicy chilli","1758113003000",49,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",657,"spicy chilli","1760379097000",50,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",658,"spicy chilli","1760580614000",19,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",659,"sour cream onion","1761659924000",34,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",660,"sour cream onion","1755370133000",50,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",661,"spicy chilli","1760733369000",21,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",662,"tamato tangy","1755681668000",27,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",663,"tamato tangy","1755962388000",44,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",664,"spicy chilli","1756179945000",14,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",665,"sour cream onion","1757993897000",22,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",666,"sour cream onion","1756588087000",29,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",667,"tamato tangy","1761637079000",26,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",668,"tamato tangy","1760534089000",41,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",669,"tamato tangy","1758609777000",29,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",670,"spicy chilli","1760648174000",48,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",671,"spicy chilli","1759093467000",23,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",672,"spicy chilli","1755916358000",15,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",673,"tamato tangy","1761238995000",26,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",674,"tamato tangy","1760380828000",34,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",675,"tamato tangy","1759569403000",41,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",676,"spicy chilli","1756882793000",15,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",677,"spicy chilli","1755872954000",32,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",678,"tamato tangy","1757358697000",36,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",679,"sour cream onion","1756184603000",39,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",680,"tamato tangy","1762495360000",14,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",681,"tamato tangy","1758988047000",46,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",682,"tamato tangy","1755978836000",12,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",683,"spicy chilli","1757675922000",10,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",684,"sour cream onion","1760001674000",27,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",685,"sour cream onion","1761395014000",47,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",686,"sour cream onion","1755930086000",28,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",687,"tamato tangy","1758662373000",39,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",688,"sour cream onion","1759185293000",37,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",689,"spicy chilli","1760111264000",32,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",690,"sour cream onion","1756715455000",27,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",691,"tamato tangy","1760118998000",13,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",692,"sour cream onion","1761581034000",15,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",693,"tamato tangy","1760126735000",11,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",694,"sour cream onion","1762019340000",28,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",695,"spicy chilli","1757126095000",33,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",696,"spicy chilli","1756218178000",42,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",697,"sour cream onion","1761290090000",46,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",698,"spicy chilli","1761985168000",38,"10000000600"
600,"takatak","1740044055017",2572,"10000000600",699,"tamato tangy","1756325943000",13,"10000000600"
500,"takatak","1740124768702",4933,"10000000500",700,"spicy chilli","1759157880000",21,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",701,"spicy chilli","1759910469000",25,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",702,"spicy chilli","1757747557000",46,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",703,"tamato tangy","1757923941000",23,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",704,"tamato tangy","1759525642000",13,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",705,"spicy chilli","1759723527000",16,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",706,"sour cream onion","1758526284000",15,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",707,"spicy chilli","1758390451000",29,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",708,"spicy chilli","1758169180000",26,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",709,"spicy chilli","1755508639000",23,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",710,"sour cream onion","1762252992000",39,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",711,"tamato tangy","1762046031000",27,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",712,"spicy chilli","1760232808000",12,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",713,"tamato tangy","1757112637000",22,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",714,"sour cream onion","1760244329000",35,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",715,"tamato tangy","1759786974000",15,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",716,"sour cream onion","1758198994000",33,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",717,"sour cream onion","1755459715000",28,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",718,"tamato tangy","1761866864000",43,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",719,"spicy chilli","1756769603000",49,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",720,"spicy chilli","1759513296000",35,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",721,"sour cream onion","1758171311000",24,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",722,"tamato tangy","1759084900000",19,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",723,"spicy chilli","1761769056000",41,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",724,"tamato tangy","1757015694000",15,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",725,"tamato tangy","1761845278000",33,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",726,"sour cream onion","1760925835000",18,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",727,"tamato tangy","1762685179000",50,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",728,"spicy chilli","1757171197000",16,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",729,"spicy chilli","1758838996000",18,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",730,"spicy chilli","1759288063000",25,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",731,"sour cream onion","1756622570000",31,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",732,"tamato tangy","1761078682000",38,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",733,"spicy chilli","1762602445000",41,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",734,"tamato tangy","1757563828000",23,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",735,"tamato tangy","1759109904000",33,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",736,"tamato tangy","1759286655000",10,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",737,"tamato tangy","1756537351000",47,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",738,"sour cream onion","1760892105000",26,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",739,"sour cream onion","1755058087000",39,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",740,"sour cream onion","1759939521000",48,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",741,"spicy chilli","1758768515000",23,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",742,"tamato tangy","1757572531000",29,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",743,"spicy chilli","1757626349000",46,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",744,"spicy chilli","1759736404000",43,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",745,"sour cream onion","1759154606000",25,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",746,"sour cream onion","1760107577000",11,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",747,"spicy chilli","1761575528000",21,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",748,"tamato tangy","1759119187000",48,"10000000500"
500,"takatak","1740124768702",4933,"10000000500",749,"sour cream onion","1755854733000",21,"10000000500"
700,"takatak","1738098631594",2829,"10000000700",750,"spicy chilli","1758198546000",13,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",751,"spicy chilli","1756327324000",45,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",752,"tamato tangy","1761280058000",19,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",753,"tamato tangy","1755849509000",27,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",754,"sour cream onion","1759418637000",12,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",755,"sour cream onion","1759303482000",31,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",756,"tamato tangy","1762742140000",26,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",757,"spicy chilli","1758232809000",27,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",758,"sour cream onion","1758774951000",40,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",759,"tamato tangy","1755809450000",22,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",760,"tamato tangy","1756412073000",46,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",761,"tamato tangy","1756129270000",38,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",762,"tamato tangy","1755901352000",21,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",763,"spicy chilli","1756322648000",15,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",764,"sour cream onion","1760245258000",48,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",765,"sour cream onion","1762490502000",44,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",766,"tamato tangy","1762249229000",47,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",767,"sour cream onion","1757122965000",32,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",768,"tamato tangy","1761420479000",37,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",769,"tamato tangy","1755687754000",50,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",770,"tamato tangy","1756355158000",29,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",771,"spicy chilli","1760230674000",22,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",772,"spicy chilli","1758409341000",36,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",773,"spicy chilli","1755187763000",37,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",774,"spicy chilli","1756105607000",37,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",775,"spicy chilli","1758676908000",13,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",776,"tamato tangy","1758302061000",31,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",777,"sour cream onion","1758764919000",11,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",778,"tamato tangy","1761376440000",11,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",779,"tamato tangy","1756432101000",24,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",780,"tamato tangy","1755117121000",30,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",781,"sour cream onion","1758327590000",30,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",782,"spicy chilli","1758289495000",39,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",783,"spicy chilli","1761533203000",23,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",784,"tamato tangy","1755912674000",15,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",785,"spicy chilli","1755217616000",15,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",786,"sour cream onion","1755676551000",37,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",787,"spicy chilli","1760132937000",36,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",788,"sour cream onion","1762519849000",37,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",789,"spicy chilli","1760220851000",49,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",790,"tamato tangy","1757381850000",34,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",791,"spicy chilli","1758918562000",12,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",792,"spicy chilli","1760675801000",41,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",793,"spicy chilli","1755783941000",10,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",794,"sour cream onion","1755616245000",45,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",795,"spicy chilli","1758822524000",33,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",796,"tamato tangy","1760032679000",46,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",797,"tamato tangy","1759503831000",30,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",798,"tamato tangy","1757063719000",12,"10000000700"
700,"takatak","1738098631594",2829,"10000000700",799,"sour cream onion","1759676928000",47,"10000000700"
750,"takatak","1732439520912",4050,"10000000750",800,"sour cream onion","1760624880000",26,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",801,"tamato tangy","1761591255000",40,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",802,"sour cream onion","1760179792000",11,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",803,"spicy chilli","1756623017000",29,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",804,"sour cream onion","1761337863000",22,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",805,"sour cream onion","1762781754000",21,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",806,"spicy chilli","1756206627000",29,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",807,"sour cream onion","1757470301000",31,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",808,"spicy chilli","1756326422000",19,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",809,"spicy chilli","1761295905000",26,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",810,"tamato tangy","1758563515000",23,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",811,"spicy chilli","1761995134000",35,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",812,"spicy chilli","1759840535000",31,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",813,"tamato tangy","1757208757000",34,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",814,"sour cream onion","1756053476000",18,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",815,"sour cream onion","1756384455000",14,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",816,"sour cream onion","1755814007000",40,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",817,"sour cream onion","1756323663000",40,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",818,"tamato tangy","1757022546000",18,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",819,"tamato tangy","1756720082000",29,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",820,"spicy chilli","1755162266000",11,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",821,"spicy chilli","1760826771000",40,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",822,"sour cream onion","1760224136000",15,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",823,"sour cream onion","1755759099000",16,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",824,"sour cream onion","1755449029000",10,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",825,"spicy chilli","1755254706000",16,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",826,"sour cream onion","1756217218000",36,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",827,"sour cream onion","1762002556000",44,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",828,"spicy chilli","1755891074000",39,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",829,"spicy chilli","1760154263000",42,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",830,"spicy chilli","1756256996000",28,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",831,"tamato tangy","1759563945000",20,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",832,"sour cream onion","1761739885000",47,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",833,"sour cream onion","1762004532000",10,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",834,"sour cream onion","1758309388000",25,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",835,"spicy chilli","1759997408000",31,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",836,"tamato tangy","1758355447000",30,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",837,"sour cream onion","1756401904000",47,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",838,"tamato tangy","1756696770000",16,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",839,"sour cream onion","1761625434000",20,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",840,"spicy chilli","1760738463000",20,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",841,"tamato tangy","1761198875000",16,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",842,"spicy chilli","1757471343000",35,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",843,"sour cream onion","1762265509000",33,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",844,"spicy chilli","1759192434000",45,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",845,"sour cream onion","1755447979000",20,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",846,"sour cream onion","1759786059000",26,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",847,"tamato tangy","1758441263000",26,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",848,"sour cream onion","1762039802000",15,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",849,"tamato tangy","1758091949000",11,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",850,"spicy chilli","1756689871000",48,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",851,"spicy chilli","1758962318000",29,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",852,"spicy chilli","1758627954000",28,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",853,"sour cream onion","1761643368000",39,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",854,"spicy chilli","1757797246000",16,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",855,"sour cream onion","1762260580000",19,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",856,"spicy chilli","1759572530000",10,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",857,"spicy chilli","1758216616000",41,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",858,"sour cream onion","1760942939000",32,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",859,"sour cream onion","1755396257000",45,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",860,"sour cream onion","1756970481000",31,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",861,"sour cream onion","1761015388000",33,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",862,"spicy chilli","1759519598000",38,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",863,"tamato tangy","1760347875000",32,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",864,"sour cream onion","1761837934000",47,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",865,"tamato tangy","1756643624000",19,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",866,"sour cream onion","1756265560000",38,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",867,"spicy chilli","1762265126000",19,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",868,"sour cream onion","1758614193000",45,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",869,"spicy chilli","1760974725000",50,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",870,"spicy chilli","1758247415000",34,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",871,"sour cream onion","1761776736000",32,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",872,"tamato tangy","1761486290000",11,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",873,"spicy chilli","1758903369000",38,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",874,"sour cream onion","1758525813000",37,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",875,"tamato tangy","1760239604000",18,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",876,"tamato tangy","1761109064000",41,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",877,"tamato tangy","1760482881000",40,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",878,"spicy chilli","1759418638000",37,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",879,"spicy chilli","1762370922000",16,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",880,"tamato tangy","1757432434000",36,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",881,"tamato tangy","1761162640000",48,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",882,"spicy chilli","1758214614000",38,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",883,"sour cream onion","1759182656000",42,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",884,"spicy chilli","1761064492000",46,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",885,"sour cream onion","1756930054000",28,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",886,"spicy chilli","1762495846000",44,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",887,"sour cream onion","1760741388000",20,"10000000750"
